,title,brand,model,price,discount,discount_%,sex,colour,cushioning,stability,best_use_surface,midsole,outsole,upper,link_shoes
402,HOKA Mach 5,HOKA,Mach 5,139.95,0.0,0.0,women, Lavender/Summer,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement","PROFLY+gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layerbelow the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometryis a rockered midsole design engineered to provide a smooth ride.","Rubberized Foamoutsole has a high energy return, and provides additional cushioning and good traction.",Jacquard Meshoffers breathability and an improved midfoot lockdown.Anatomical Achillesreduces Achilles irritation.  ,https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W2.html
403,HOKA Mach 5,HOKA,Mach 5,139.95,0.0,0.0,women, Camellia/Peach,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement","PROFLY+gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layerbelow the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometryis a rockered midsole design engineered to provide a smooth ride.","Rubberized Foamoutsole has a high energy return, and provides additional cushioning and good traction.",Jacquard Meshoffers breathability and an improved midfoot lockdown.Anatomical Achillesreduces Achilles irritation.  ,https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W1.html
404,HOKA Mach 5,HOKA,Mach 5,139.95,0.0,0.0,women, Black/Castlerock,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",no information,no information,no information,https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W3.html
405,HOKA Mach 5,HOKA,Mach 5,139.95,0.0,0.0,women, Impala/Cyclamen,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement","PROFLY+gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layerbelow the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometryis a rockered midsole design engineered to provide a smooth ride.","Rubberized Foamoutsole has a high energy return, and provides additional cushioning and good traction.",Jacquard Meshoffers breathability and an improved midfoot lockdown.Anatomical Achillesreduces Achilles irritation.  ,https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W8.html
406,HOKA Speedgoat 5,HOKA,Speedgoat 5,154.95,0.0,0.0,women, Mercury/Trellis,High,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","CMEVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,Dynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlaysensure a secure fit and are made from recycled materials.Extended heel pullis designed for easy entry.Reinforced Toe Capprotects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ,https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5WA.html
407,HOKA Speedgoat 5,HOKA,Speedgoat 5,154.95,0.0,0.0,women, Impala/Flame,High,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","CMEVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,Dynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlaysensure a secure fit and are made from recycled materials.Extended heel pullis designed for easy entry.Reinforced Toe Capprotects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ,https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5W9.html
408,HOKA Speedgoat 5,HOKA,Speedgoat 5,154.95,0.0,0.0,women, Deep Lake/Ceramic,High,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","CMEVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,Dynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlaysensure a secure fit and are made from recycled materials.Extended heel pullis designed for easy entry.Reinforced Toe Capprotects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ,https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5W8.html
409,HOKA Speedgoat 5,HOKA,Speedgoat 5,154.95,0.0,0.0,women, Elderberry/Lilac,High,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","CMEVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,Dynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlaysensure a secure fit and are made from recycled materials.Extended heel pullis designed for easy entry.Reinforced Toe Capprotects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ,https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5W5.html
410,HOKA Speedgoat 5,HOKA,Speedgoat 5,154.95,0.0,0.0,women, Festival Fuchsia,High,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","CMEVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,Dynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlaysensure a secure fit and are made from recycled materials.Extended heel pullis designed for easy entry.Reinforced Toe Capprotects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ,https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5W6.html
411,HOKA Speedgoat 5,HOKA,Speedgoat 5,154.95,0.0,0.0,women, Blue/Primrose,High,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","CMEVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,Dynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlaysensure a secure fit and are made from recycled materials.Extended heel pullis designed for easy entry.Reinforced Toe Capprotects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ,https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5W2.html
412,HOKA Speedgoat 5,HOKA,Speedgoat 5,154.95,0.0,0.0,women, Blue Coral,High,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","CMEVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,Dynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlaysensure a secure fit and are made from recycled materials.Extended heel pullis designed for easy entry.Reinforced Toe Capprotects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ,https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5W1.html
413,HOKA Speedgoat 5,HOKA,Speedgoat 5,154.95,0.0,0.0,women, Shade/Green Glow,High,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","CMEVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,Dynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlaysensure a secure fit and are made from recycled materials.Extended heel pullis designed for easy entry.Reinforced Toe Capprotects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ,https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5W4.html
414,HOKA Speedgoat 5,HOKA,Speedgoat 5,154.95,0.0,0.0,women, Purple Impression,High,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","CMEVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,Dynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlaysensure a secure fit and are made from recycled materials.Extended heel pullis designed for easy entry.Reinforced Toe Capprotects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ,https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5W3.html
415,HOKA Speedgoat 5 GTX,HOKA,Speedgoat 5 GTX,169.95,0.0,0.0,women, Deep Teal/Bk,High,Neutral,"All Around,Cushioned Comfort,Hiking,Rocky and Technical Trails,Snowy and Icy Trails","CMEVA EVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,"GORE Invisible Fituses a GORE Membrane that is directly bonded to the upper, allowing for decreased weight, increased breathability, and an extremely comfortable fit compared to standard waterproof shoes.Reinforced TPU Midfoot Overlaysensure a secure fit.Midfoot cage constructionis designed to provide a snug, locked-down fit.Reinforced Toe Capprotects toes from debris and adds aberration resistance.  ",https://www.runningwarehouse.com/HOKA_Speedgoat_5_GTX/descpage-HSP5GW1.html
416,HOKA Speedgoat 5 GTX,HOKA,Speedgoat 5 GTX,169.95,0.0,0.0,women, Black/Black,High,Neutral,"All Around,Cushioned Comfort,Hiking,Rocky and Technical Trails,Snowy and Icy Trails","CMEVA EVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,"GORE Invisible Fituses a GORE Membrane that is directly bonded to the upper, allowing for decreased weight, increased breathability, and an extremely comfortable fit compared to standard waterproof shoes.Reinforced TPU Midfoot Overlaysensure a secure fit.Midfoot cage constructionis designed to provide a snug, locked-down fit.Reinforced Toe Capprotects toes from debris and adds aberration resistance.  ",https://www.runningwarehouse.com/HOKA_Speedgoat_5_GTX/descpage-HSP5GW2.html
417,HOKA Speedgoat 5 GTX Ice,HOKA,Speedgoat 5 GTX Ice,184.95,0.0,0.0,women, Black/Bk,High,Neutral,"All Around,Cushioned Comfort,Hiking,Rocky and Technical Trails,Soft and Muddy Trails,Snowy and Icy Trails","CMEVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.12 Tungsten Carbide Spikes grip into icy trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,GORE TEX Leaf Membrane Bootie providing waterproofing while still being breathable and lightExtended heel pullis designed for easy entry.Reinforced Toe Capprotects toes from debris and adds aberration resistance.Gusseted Tonguefor a consistent lockdown.Reinforced TPU Midfoot Overlaysensure a secure fit and are made from recycled materials.  ,https://www.runningwarehouse.com/HOKA_Speedgoat_5_GTX_Ice/descpage-HS5GIW1.html
418,HOKA Speedgoat 5 Mid GTX,HOKA,Speedgoat 5 Mid GTX,179.95,0.0,0.0,women, Blue/Cam,High,Neutral,"All Around,Cushioned Comfort,Hiking,Rocky and Technical Trails,Snowy and Icy Trails","CMEVA EVA Midsoleis a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometryis a rockered midsole design engineered to encourage efficient running mechanics.",Vibram Megagrip Hi-Tractionoutsole features aggressive lugs for increased traction and stability.5mm Lugsprovide exceptional grip on trails.Outsole Flex Groovesallow for freedom of movement and added stability on trails.,"Gore Invisible Fit uses a GORE Membrane that is directly bonded to the upper, allowing for decreased weight, increased breathability, and an extremely comfortable fit compared to standard waterproof shoes.Reinforced TPU Midfoot Overlaysensure a secure fit.Midfoot cage constructionis designed to provide a snug, locked-down fit.Reinforced Toe Capprotects toes from debris and adds aberration resistance.  ",https://www.runningwarehouse.com/HOKA_Speedgoat_5_Mid_GTX/descpage-HS5MGW1.html
419,HOKA Arahi 6,HOKA,Arahi 6,139.95,0.0,0.0,women, Black/Pink Yarrow,High,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement",CMEVA Foamis durable and provides a soft landing without feeling overly plush.EVA J-Frameprovides lightweight dynamic stability by placing firmer EVA foam along the medial side of the shoe and around the heel to guide the foot naturally without using a standard medial post.Early Stage Meta-Rocker Geometryis a rockered midsole design engineered to deliver a smooth ride and increased propulsion.,Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered meshon the upper is lightweight and allows for excellent airflow and breathability.Padded Tongueenhances the step-in feel to create a plush fit.Molded Ortholite Socklinerhelps with odor management while providing additional underfoot cushioning.  ,https://www.runningwarehouse.com/HOKA_Arahi_6/descpage-HOAR6W9.html
420,HOKA Arahi 6,HOKA,Arahi 6,139.95,0.0,0.0,women, Nimbus Cloud/Blanc,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement",CMEVA Foamis durable and provides a soft landing without feeling overly plush.EVA J-Frameprovides lightweight dynamic stability by placing firmer EVA foam along the medial side of the shoe and around the heel to guide the foot naturally without using a standard medial post.Early Stage Meta-Rocker Geometryis a rockered midsole design engineered to deliver a smooth ride and increased propulsion.,Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered meshon the upper is lightweight and allows for excellent airflow and breathability.Padded Tongueenhances the step-in feel to create a plush fit.Molded Ortholite Socklinerhelps with odor management while providing additional underfoot cushioning.  ,https://www.runningwarehouse.com/HOKA_Arahi_6/descpage-HOAR6W6.html
421,HOKA Arahi 6,HOKA,Arahi 6,139.95,0.0,0.0,women, Sun Baked/Shel Coral,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement",CMEVA Foamis durable and provides a soft landing without feeling overly plush.EVA J-Frameprovides lightweight dynamic stability by placing firmer EVA foam along the medial side of the shoe and around the heel to guide the foot naturally without using a standard medial post.Early Stage Meta-Rocker Geometryis a rockered midsole design engineered to deliver a smooth ride and increased propulsion.,Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered meshon the upper is lightweight and allows for excellent airflow and breathability.Padded Tongueenhances the step-in feel to create a plush fit.Molded Ortholite Socklinerhelps with odor management while providing additional underfoot cushioning.  ,https://www.runningwarehouse.com/HOKA_Arahi_6/descpage-HOAR6W7.html
422,HOKA Arahi 6,HOKA,Arahi 6,139.95,0.0,0.0,women, Yellow Pear/Corn,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement",CMEVA Foamis durable and provides a soft landing without feeling overly plush.EVA J-Frameprovides lightweight dynamic stability by placing firmer EVA foam along the medial side of the shoe and around the heel to guide the foot naturally without using a standard medial post.Early Stage Meta-Rocker Geometryis a rockered midsole design engineered to deliver a smooth ride and increased propulsion.,Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered meshon the upper is lightweight and allows for excellent airflow and breathability.Padded Tongueenhances the step-in feel to create a plush fit.Molded Ortholite Socklinerhelps with odor management while providing additional underfoot cushioning.  ,https://www.runningwarehouse.com/HOKA_Arahi_6/descpage-HOAR6W4.html
423,HOKA Arahi 6,HOKA,Arahi 6,139.95,0.0,0.0,women, Festival Fuchsia,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement",CMEVA Foamis durable and provides a soft landing without feeling overly plush.EVA J-Frameprovides lightweight dynamic stability by placing firmer EVA foam along the medial side of the shoe and around the heel to guide the foot naturally without using a standard medial post.Early Stage Meta-Rocker Geometryis a rockered midsole design engineered to deliver a smooth ride and increased propulsion.,Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered meshon the upper is lightweight and allows for excellent airflow and breathability.Padded Tongueenhances the step-in feel to create a plush fit.Molded Ortholite Socklinerhelps with odor management while providing additional underfoot cushioning.  ,https://www.runningwarehouse.com/HOKA_Arahi_6/descpage-HOAR6W2.html
424,HOKA Arahi 6,HOKA,Arahi 6,139.95,0.0,0.0,women, Plein Air/Blue Fog,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement",CMEVA Foamis durable and provides a soft landing without feeling overly plush.EVA J-Frameprovides lightweight dynamic stability by placing firmer EVA foam along the medial side of the shoe and around the heel to guide the foot naturally without using a standard medial post.Early Stage Meta-Rocker Geometryis a rockered midsole design engineered to deliver a smooth ride and increased propulsion.,Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered meshon the upper is lightweight and allows for excellent airflow and breathability.Padded Tongueenhances the step-in feel to create a plush fit.Molded Ortholite Socklinerhelps with odor management while providing additional underfoot cushioning.  ,https://www.runningwarehouse.com/HOKA_Arahi_6/descpage-HOAR6W1.html
425,HOKA Arahi 6,HOKA,Arahi 6,139.95,0.0,0.0,women, Grape Wine/Berry,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement",CMEVA Foamis durable and provides a soft landing without feeling overly plush.EVA J-Frameprovides lightweight dynamic stability by placing firmer EVA foam along the medial side of the shoe and around the heel to guide the foot naturally without using a standard medial post.Early Stage Meta-Rocker Geometryis a rockered midsole design engineered to deliver a smooth ride and increased propulsion.,Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered meshon the upper is lightweight and allows for excellent airflow and breathability.Padded Tongueenhances the step-in feel to create a plush fit.Molded Ortholite Socklinerhelps with odor management while providing additional underfoot cushioning.  ,https://www.runningwarehouse.com/HOKA_Arahi_6/descpage-HOAR6W8.html
426,HOKA Arahi 6,HOKA,Arahi 6,139.95,0.0,0.0,women, Black/White,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement",CMEVA Foamis durable and provides a soft landing without feeling overly plush.EVA J-Frameprovides lightweight dynamic stability by placing firmer EVA foam along the medial side of the shoe and around the heel to guide the foot naturally without using a standard medial post.Early Stage Meta-Rocker Geometryis a rockered midsole design engineered to deliver a smooth ride and increased propulsion.,Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered meshon the upper is lightweight and allows for excellent airflow and breathability.Padded Tongueenhances the step-in feel to create a plush fit.Molded Ortholite Socklinerhelps with odor management while providing additional underfoot cushioning.  ,https://www.runningwarehouse.com/HOKA_Arahi_6/descpage-HOAR6W3.html
427,HOKA Rincon 3,HOKA,Rincon 3,124.95,0.0,0.0,women, Mock Orange/Cyclamen,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Full Compression EVAfull-length midsole provides industry-leading cushioning for increased impact protection and stability.Revised Early Stage Meta-Rocker Geometryallows for even quicker acceleration.,Full Ground Contactprovides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered Sandwich Mesh upperis breathable and lightweight.Accentuated Heel Pull Tab foreasy entry.Slim Tonguepackage reduces additional weight.  ,https://www.runningwarehouse.com/HOKA_Rincon_3/descpage-HOR3W10.html
428,HOKA Rincon 3,HOKA,Rincon 3,124.95,0.0,0.0,women, Ceramic/Evening Primrose,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Full Compression EVAfull-length midsole provides industry-leading cushioning for increased impact protection and stability.Revised Early Stage Meta-Rocker Geometryallows for even quicker acceleration.,Full Ground Contactprovides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered Sandwich Mesh upperis breathable and lightweight.Accentuated Heel Pull Tab foreasy entry.Slim Tonguepackage reduces additional weight.  ,https://www.runningwarehouse.com/HOKA_Rincon_3/descpage-HOR3W09.html
429,HOKA Rincon 3,HOKA,Rincon 3,124.95,0.0,0.0,women, Beautyberry/Pink,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Full Compression EVAfull-length midsole provides industry-leading cushioning for increased impact protection and stability.Revised Early Stage Meta-Rocker Geometryallows for even quicker acceleration.,Full Ground Contactprovides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered Sandwich Mesh upperis breathable and lightweight.Accentuated Heel Pull Tab foreasy entry.Slim Tonguepackage reduces additional weight.  ,https://www.runningwarehouse.com/HOKA_Rincon_3/descpage-HOR3W06.html
430,HOKA Rincon 3,HOKA,Rincon 3,124.95,0.0,0.0,women, Butterfly/Sum Song,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Full Compression EVAfull-length midsole provides industry-leading cushioning for increased impact protection and stability.Revised Early Stage Meta-Rocker Geometryallows for even quicker acceleration.,Full Ground Contactprovides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered Sandwich Mesh upperis breathable and lightweight.Accentuated Heel Pull Tab foreasy entry.Slim Tonguepackage reduces additional weight.  ,https://www.runningwarehouse.com/HOKA_Rincon_3/descpage-HOR3W05.html
431,HOKA Rincon 3,HOKA,Rincon 3,124.95,0.0,0.0,women, Shell Coral/Peach,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Full Compression EVAfull-length midsole provides industry-leading cushioning for increased impact protection and stability.Revised Early Stage Meta-Rocker Geometryallows for even quicker acceleration.,Full Ground Contactprovides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered Sandwich Mesh upperis breathable and lightweight.Accentuated Heel Pull Tab foreasy entry.Slim Tonguepackage reduces additional weight.  ,https://www.runningwarehouse.com/HOKA_Rincon_3/descpage-HOR3W04.html
432,HOKA Rincon 3,HOKA,Rincon 3,124.95,0.0,0.0,women, Camellia/Radiant,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Full Compression EVAfull-length midsole provides industry-leading cushioning for increased impact protection and stability.Revised Early Stage Meta-Rocker Geometryallows for even quicker acceleration.,Full Ground Contactprovides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered Sandwich Mesh upperis breathable and lightweight.Accentuated Heel Pull Tab foreasy entry.Slim Tonguepackage reduces additional weight.  ,https://www.runningwarehouse.com/HOKA_Rincon_3/descpage-HOR3W03.html
433,HOKA Rincon 3,HOKA,Rincon 3,124.95,0.0,0.0,women, Blue Glass/Violet,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Full Compression EVAfull-length midsole provides industry-leading cushioning for increased impact protection and stability.Revised Early Stage Meta-Rocker Geometryallows for even quicker acceleration.,Full Ground Contactprovides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered Sandwich Mesh upperis breathable and lightweight.Accentuated Heel Pull Tab foreasy entry.Slim Tonguepackage reduces additional weight.  ,https://www.runningwarehouse.com/HOKA_Rincon_3/descpage-HOR3W02.html
434,HOKA Rincon 3,HOKA,Rincon 3,124.95,0.0,0.0,women, Black/White,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Full Compression EVAfull-length midsole provides industry-leading cushioning for increased impact protection and stability.Revised Early Stage Meta-Rocker Geometryallows for even quicker acceleration.,Full Ground Contactprovides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered Sandwich Mesh upperis breathable and lightweight.Accentuated Heel Pull Tab foreasy entry.Slim Tonguepackage reduces additional weight.  ,https://www.runningwarehouse.com/HOKA_Rincon_3/descpage-HR3WS4.html
435,HOKA Rincon 3,HOKA,Rincon 3,124.95,0.0,0.0,women, White/Blue Glass,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Full Compression EVAfull-length midsole provides industry-leading cushioning for increased impact protection and stability.Revised Early Stage Meta-Rocker Geometryallows for even quicker acceleration.,Full Ground Contactprovides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered Sandwich Mesh upperis breathable and lightweight.Accentuated Heel Pull Tab foreasy entry.Slim Tonguepackage reduces additional weight.  ,https://www.runningwarehouse.com/HOKA_Rincon_3/descpage-HOR3W01.html
436,HOKA Rincon 3,HOKA,Rincon 3,124.95,0.0,0.0,women, Paradise Pink/Jazzy,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Full Compression EVAfull-length midsole provides industry-leading cushioning for increased impact protection and stability.Revised Early Stage Meta-Rocker Geometryallows for even quicker acceleration.,Full Ground Contactprovides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubberis strategically placed for increased traction and durability.,Engineered Sandwich Mesh upperis breathable and lightweight.Accentuated Heel Pull Tab foreasy entry.Slim Tonguepackage reduces additional weight.  ,https://www.runningwarehouse.com/HOKA_Rincon_3/descpage-HR3WS5.html
